id,date,hour,bathroom,bedroom,fridge-door,front-door,hallway,kitchen,lounge
d93d8,2019-06-18,3,0.0,11.0,0.0,0.0,4.0,3.0,1.0
d93d8,2019-06-18,4,1.0,6.0,0.0,0.0,3.0,0.0,3.0
d93d8,2019-06-18,5,1.0,7.0,0.0,0.0,3.0,0.0,1.0
d93d8,2019-06-18,6,2.0,5.0,0.0,4.0,9.0,7.0,5.0
d93d8,2019-06-18,7,0.0,1.0,0.0,0.0,0.0,0.0,0.0
d93d8,2019-06-18,8,0.0,6.0,0.0,0.0,0.0,0.0,0.0
d93d8,2019-06-18,9,6.0,10.0,2.0,10.0,10.0,9.0,7.0
d93d8,2019-06-18,10,1.0,2.0,2.0,4.0,10.0,8.0,4.0
d93d8,2019-06-18,11,1.0,0.0,0.0,0.0,2.0,1.0,3.0
d93d8,2019-06-18,12,3.0,11.0,0.0,14.0,12.0,16.0,6.0
d93d8,2019-06-18,13,2.0,5.0,2.0,0.0,10.0,1.0,8.0
d93d8,2019-06-18,18,1.0,5.0,2.0,0.0,7.0,4.0,12.0
d93d8,2019-06-18,19,2.0,0.0,0.0,0.0,2.0,0.0,8.0
d93d8,2019-06-18,20,0.0,1.0,0.0,0.0,1.0,0.0,5.0
d93d8,2019-06-18,21,1.0,0.0,0.0,6.0,2.0,3.0,7.0
d93d8,2019-06-18,22,0.0,0.0,0.0,0.0,0.0,0.0,3.0
d93d8,2019-06-18,23,4.0,2.0,0.0,6.0,10.0,3.0,6.0
d93d8,2019-06-19,0,2.0,13.0,0.0,4.0,5.0,8.0,0.0
d93d8,2019-06-19,1,1.0,16.0,0.0,2.0,2.0,2.0,0.0
d93d8,2019-06-19,2,1.0,14.0,0.0,0.0,2.0,0.0,2.0
d93d8,2019-06-19,3,3.0,11.0,0.0,0.0,2.0,1.0,0.0
d93d8,2019-06-19,4,1.0,7.0,0.0,0.0,2.0,1.0,2.0
d93d8,2019-06-19,5,0.0,6.0,0.0,4.0,6.0,6.0,6.0
d93d8,2019-06-19,6,1.0,5.0,0.0,2.0,2.0,1.0,2.0
d93d8,2019-06-19,7,3.0,8.0,0.0,0.0,4.0,0.0,2.0
d93d8,2019-06-19,8,5.0,13.0,0.0,4.0,12.0,11.0,5.0
d93d8,2019-06-19,9,7.0,8.0,2.0,24.0,19.0,11.0,8.0
d93d8,2019-06-19,10,7.0,8.0,0.0,2.0,10.0,2.0,4.0
d93d8,2019-06-19,11,1.0,6.0,4.0,0.0,5.0,1.0,0.0
d93d8,2019-06-19,13,0.0,1.0,2.0,0.0,2.0,1.0,0.0
d93d8,2019-06-19,14,4.0,4.0,2.0,4.0,14.0,7.0,10.0
d93d8,2019-06-19,15,3.0,0.0,2.0,0.0,6.0,8.0,10.0
d93d8,2019-06-19,16,1.0,4.0,2.0,12.0,9.0,12.0,5.0
d93d8,2019-06-19,17,1.0,5.0,0.0,4.0,14.0,11.0,11.0
d93d8,2019-06-19,18,1.0,4.0,0.0,22.0,13.0,14.0,12.0
d93d8,2019-06-19,19,2.0,0.0,0.0,8.0,5.0,5.0,6.0
d93d8,2019-06-19,20,0.0,2.0,6.0,2.0,5.0,5.0,9.0
d93d8,2019-06-19,21,0.0,0.0,0.0,0.0,0.0,0.0,3.0
d93d8,2019-06-19,22,1.0,0.0,0.0,2.0,3.0,1.0,9.0
d93d8,2019-06-19,23,1.0,1.0,0.0,0.0,1.0,0.0,8.0
d93d8,2019-06-20,0,0.0,1.0,0.0,2.0,8.0,8.0,9.0
d93d8,2019-06-20,1,3.0,9.0,0.0,2.0,5.0,1.0,4.0
d93d8,2019-06-20,2,0.0,4.0,0.0,0.0,2.0,0.0,2.0
d93d8,2019-06-20,3,1.0,9.0,0.0,4.0,8.0,7.0,5.0
d93d8,2019-06-20,4,2.0,19.0,0.0,2.0,4.0,4.0,3.0
d93d8,2019-06-20,5,3.0,6.0,0.0,0.0,6.0,2.0,3.0
d93d8,2019-06-20,6,2.0,4.0,0.0,0.0,4.0,0.0,3.0
d93d8,2019-06-20,7,1.0,3.0,0.0,4.0,2.0,7.0,1.0
d93d8,2019-06-20,8,10.0,14.0,6.0,4.0,14.0,6.0,5.0
d93d8,2019-06-20,9,5.0,8.0,4.0,2.0,9.0,5.0,6.0
d93d8,2019-06-20,14,1.0,3.0,2.0,10.0,11.0,5.0,7.0
d93d8,2019-06-20,15,0.0,0.0,0.0,12.0,13.0,16.0,8.0
d93d8,2019-06-20,16,5.0,3.0,0.0,10.0,12.0,2.0,12.0
d93d8,2019-06-20,17,3.0,1.0,0.0,2.0,7.0,5.0,7.0
d93d8,2019-06-20,18,2.0,1.0,0.0,10.0,12.0,13.0,7.0
d93d8,2019-06-20,19,2.0,1.0,0.0,4.0,5.0,5.0,10.0
d93d8,2019-06-20,20,1.0,0.0,0.0,4.0,7.0,4.0,11.0
d93d8,2019-06-20,21,2.0,1.0,0.0,0.0,9.0,9.0,10.0
d93d8,2019-06-20,22,1.0,1.0,0.0,0.0,2.0,1.0,5.0
d93d8,2019-06-20,23,0.0,2.0,0.0,0.0,3.0,2.0,2.0
d93d8,2019-06-21,0,0.0,3.0,0.0,0.0,1.0,1.0,1.0
d93d8,2019-06-21,1,1.0,15.0,0.0,2.0,2.0,1.0,0.0
d93d8,2019-06-21,2,2.0,10.0,0.0,0.0,4.0,2.0,0.0
d93d8,2019-06-21,3,4.0,6.0,0.0,0.0,4.0,0.0,0.0
d93d8,2019-06-21,4,1.0,5.0,0.0,0.0,2.0,0.0,0.0
d93d8,2019-06-21,5,2.0,13.0,0.0,2.0,4.0,3.0,1.0
d93d8,2019-06-21,6,2.0,5.0,0.0,2.0,9.0,3.0,6.0
d93d8,2019-06-21,7,1.0,1.0,0.0,0.0,4.0,6.0,0.0
d93d8,2019-06-21,8,9.0,5.0,0.0,10.0,18.0,17.0,1.0
d93d8,2019-06-21,9,6.0,7.0,8.0,2.0,11.0,2.0,3.0
d93d8,2019-06-21,12,1.0,1.0,2.0,4.0,5.0,3.0,6.0
d93d8,2019-06-21,13,0.0,1.0,0.0,4.0,14.0,11.0,14.0
d93d8,2019-06-21,14,5.0,8.0,2.0,8.0,13.0,13.0,8.0
d93d8,2019-06-21,15,13.0,7.0,0.0,2.0,11.0,8.0,3.0
d93d8,2019-06-21,16,8.0,4.0,2.0,2.0,10.0,5.0,7.0
d93d8,2019-06-21,17,2.0,3.0,2.0,4.0,12.0,11.0,11.0
d93d8,2019-06-21,18,2.0,11.0,6.0,0.0,12.0,4.0,10.0
d93d8,2019-06-21,21,1.0,2.0,3.0,6.0,7.0,5.0,6.0
d93d8,2019-06-21,22,0.0,0.0,0.0,0.0,2.0,1.0,10.0
d93d8,2019-06-21,23,1.0,4.0,0.0,0.0,4.0,1.0,10.0
d93d8,2019-06-22,0,5.0,2.0,0.0,4.0,11.0,8.0,13.0
d93d8,2019-06-22,1,1.0,8.0,0.0,0.0,1.0,0.0,0.0
d93d8,2019-06-22,2,1.0,11.0,0.0,0.0,2.0,0.0,0.0
d93d8,2019-06-22,3,1.0,5.0,0.0,4.0,8.0,9.0,8.0
d93d8,2019-06-22,4,1.0,5.0,0.0,2.0,3.0,3.0,6.0
d93d8,2019-06-22,5,0.0,2.0,0.0,0.0,0.0,0.0,0.0
d93d8,2019-06-22,6,2.0,5.0,0.0,0.0,2.0,0.0,0.0
d93d8,2019-06-22,7,0.0,4.0,0.0,0.0,2.0,0.0,0.0
d93d8,2019-06-22,8,0.0,1.0,0.0,0.0,0.0,0.0,0.0
d93d8,2019-06-22,9,5.0,6.0,0.0,6.0,9.0,12.0,3.0
d93d8,2019-06-22,10,2.0,9.0,0.0,4.0,8.0,7.0,5.0
d93d8,2019-06-22,11,1.0,2.0,0.0,2.0,4.0,7.0,5.0
d93d8,2019-06-22,12,0.0,0.0,0.0,0.0,0.0,0.0,2.0
d93d8,2019-06-22,13,0.0,0.0,0.0,12.0,5.0,17.0,2.0
d93d8,2019-06-22,14,7.0,2.0,0.0,4.0,8.0,5.0,6.0
d93d8,2019-06-22,15,1.0,0.0,0.0,6.0,4.0,5.0,8.0
d93d8,2019-06-22,16,2.0,0.0,0.0,2.0,5.0,4.0,3.0
d93d8,2019-06-22,17,1.0,7.0,0.0,4.0,8.0,1.0,5.0
d93d8,2019-06-22,18,2.0,0.0,0.0,28.0,10.0,18.0,6.0
d93d8,2019-06-22,19,0.0,1.0,0.0,4.0,3.0,1.0,5.0
d93d8,2019-06-22,20,0.0,1.0,0.0,0.0,1.0,0.0,5.0
d93d8,2019-06-22,21,1.0,0.0,0.0,2.0,3.0,2.0,4.0
d93d8,2019-06-22,22,1.0,0.0,0.0,2.0,3.0,0.0,9.0
d93d8,2019-06-22,23,1.0,1.0,0.0,2.0,2.0,1.0,8.0
d93d8,2019-06-23,0,6.0,3.0,0.0,4.0,14.0,10.0,14.0
d93d8,2019-06-23,1,0.0,6.0,0.0,0.0,0.0,0.0,0.0
d93d8,2019-06-23,2,2.0,2.0,0.0,0.0,3.0,0.0,2.0
d93d8,2019-06-23,3,2.0,9.0,0.0,0.0,2.0,0.0,0.0
d93d8,2019-06-23,4,3.0,6.0,0.0,2.0,10.0,12.0,4.0
d93d8,2019-06-23,5,3.0,7.0,0.0,2.0,7.0,3.0,8.0
d93d8,2019-06-23,6,3.0,11.0,0.0,0.0,3.0,0.0,0.0
d93d8,2019-06-23,7,6.0,15.0,0.0,0.0,10.0,9.0,2.0
d93d8,2019-06-23,8,0.0,0.0,0.0,12.0,5.0,23.0,3.0
d93d8,2019-06-23,9,4.0,1.0,0.0,4.0,5.0,5.0,5.0
d93d8,2019-06-23,10,0.0,0.0,0.0,0.0,4.0,0.0,4.0
d93d8,2019-06-23,11,5.0,2.0,0.0,8.0,13.0,22.0,3.0
d93d8,2019-06-23,12,2.0,6.0,0.0,4.0,11.0,8.0,7.0
d93d8,2019-06-23,13,2.0,0.0,0.0,8.0,6.0,9.0,11.0
d93d8,2019-06-23,14,0.0,0.0,0.0,2.0,3.0,7.0,4.0
d93d8,2019-06-23,15,2.0,0.0,0.0,0.0,7.0,3.0,8.0
d93d8,2019-06-23,16,2.0,0.0,0.0,6.0,5.0,10.0,2.0
d93d8,2019-06-23,17,0.0,0.0,0.0,2.0,1.0,1.0,2.0
d93d8,2019-06-23,18,0.0,2.0,0.0,10.0,13.0,17.0,6.0
d93d8,2019-06-23,19,0.0,0.0,0.0,0.0,0.0,0.0,4.0
d93d8,2019-06-23,20,1.0,0.0,0.0,8.0,3.0,2.0,6.0
d93d8,2019-06-23,21,0.0,0.0,0.0,0.0,1.0,1.0,1.0
d93d8,2019-06-23,22,1.0,0.0,0.0,2.0,3.0,1.0,4.0
d93d8,2019-06-23,23,1.0,1.0,0.0,4.0,5.0,2.0,7.0
d93d8,2019-06-24,0,1.0,6.0,0.0,4.0,8.0,6.0,9.0
d93d8,2019-06-24,1,0.0,17.0,0.0,4.0,2.0,2.0,0.0
d93d8,2019-06-24,2,1.0,9.0,0.0,0.0,2.0,0.0,0.0
d93d8,2019-06-24,3,1.0,11.0,0.0,0.0,3.0,1.0,0.0
d93d8,2019-06-24,4,2.0,4.0,0.0,0.0,2.0,0.0,1.0
d93d8,2019-06-24,5,1.0,2.0,0.0,0.0,2.0,0.0,1.0
d93d8,2019-06-24,6,3.0,6.0,0.0,0.0,6.0,1.0,1.0
d93d8,2019-06-24,7,3.0,6.0,0.0,10.0,11.0,8.0,7.0
d93d8,2019-06-24,8,10.0,10.0,0.0,4.0,8.0,1.0,4.0
d93d8,2019-06-24,9,2.0,5.0,4.0,0.0,7.0,1.0,1.0
d93d8,2019-06-24,15,1.0,8.0,2.0,6.0,16.0,5.0,4.0
d93d8,2019-06-24,16,0.0,2.0,0.0,0.0,2.0,2.0,10.0
d93d8,2019-06-24,17,0.0,2.0,0.0,2.0,7.0,7.0,7.0
d93d8,2019-06-24,18,3.0,3.0,0.0,20.0,12.0,16.0,8.0
d93d8,2019-06-24,19,0.0,0.0,0.0,2.0,3.0,1.0,5.0
d93d8,2019-06-24,20,1.0,0.0,0.0,0.0,2.0,1.0,10.0
d93d8,2019-06-24,21,2.0,1.0,0.0,4.0,5.0,2.0,9.0
d93d8,2019-06-24,22,0.0,0.0,0.0,0.0,0.0,0.0,6.0
d93d8,2019-06-24,23,0.0,2.0,0.0,8.0,8.0,5.0,7.0
d93d8,2019-06-25,0,0.0,0.0,0.0,6.0,5.0,5.0,6.0
d93d8,2019-06-25,1,3.0,18.0,0.0,2.0,6.0,2.0,2.0
d93d8,2019-06-25,2,1.0,18.0,0.0,0.0,1.0,0.0,0.0
d93d8,2019-06-25,3,1.0,4.0,0.0,0.0,4.0,0.0,4.0
d93d8,2019-06-25,4,1.0,2.0,0.0,2.0,3.0,2.0,1.0
d93d8,2019-06-25,5,1.0,2.0,0.0,2.0,10.0,8.0,8.0
d93d8,2019-06-25,6,1.0,6.0,0.0,4.0,4.0,5.0,3.0
d93d8,2019-06-25,7,0.0,3.0,0.0,6.0,5.0,3.0,4.0
d93d8,2019-06-25,8,7.0,6.0,0.0,4.0,8.0,2.0,4.0
d93d8,2019-06-25,9,0.0,6.0,5.0,2.0,7.0,2.0,2.0
d93d8,2019-06-25,10,1.0,3.0,2.0,6.0,8.0,5.0,3.0
d93d8,2019-06-25,11,2.0,4.0,0.0,2.0,8.0,6.0,8.0
d93d8,2019-06-25,12,4.0,5.0,0.0,16.0,9.0,11.0,1.0
d93d8,2019-06-25,13,0.0,5.0,0.0,6.0,6.0,1.0,7.0
d93d8,2019-06-25,14,1.0,0.0,0.0,8.0,10.0,15.0,6.0
d93d8,2019-06-25,15,1.0,8.0,0.0,0.0,5.0,1.0,5.0
d93d8,2019-06-25,16,0.0,0.0,0.0,0.0,2.0,0.0,2.0
d93d8,2019-06-25,17,1.0,0.0,0.0,6.0,9.0,10.0,7.0
d93d8,2019-06-25,18,0.0,0.0,0.0,14.0,5.0,12.0,5.0
d93d8,2019-06-25,19,0.0,0.0,0.0,0.0,0.0,0.0,7.0
d93d8,2019-06-25,20,2.0,2.0,0.0,2.0,7.0,4.0,10.0
d93d8,2019-06-25,21,1.0,0.0,0.0,0.0,1.0,1.0,7.0
d93d8,2019-06-25,22,0.0,0.0,0.0,0.0,2.0,3.0,8.0
d93d8,2019-06-25,23,2.0,2.0,0.0,2.0,9.0,7.0,9.0
d93d8,2019-06-26,0,1.0,18.0,0.0,4.0,5.0,2.0,6.0
d93d8,2019-06-26,1,1.0,9.0,0.0,6.0,2.0,4.0,0.0
d93d8,2019-06-26,2,1.0,9.0,0.0,0.0,1.0,1.0,0.0
d93d8,2019-06-26,3,2.0,4.0,0.0,0.0,2.0,0.0,0.0
d93d8,2019-06-26,4,0.0,1.0,0.0,0.0,0.0,0.0,0.0
d93d8,2019-06-26,5,3.0,5.0,0.0,8.0,5.0,7.0,3.0
d93d8,2019-06-26,6,0.0,1.0,0.0,0.0,1.0,1.0,2.0
d93d8,2019-06-26,7,5.0,9.0,0.0,0.0,7.0,0.0,4.0
d93d8,2019-06-26,8,3.0,8.0,0.0,12.0,5.0,9.0,2.0
d93d8,2019-06-26,9,2.0,4.0,0.0,0.0,6.0,3.0,7.0
d93d8,2019-06-26,10,3.0,1.0,0.0,4.0,5.0,1.0,6.0
d93d8,2019-06-26,11,0.0,0.0,0.0,12.0,7.0,9.0,7.0
d93d8,2019-06-26,12,2.0,0.0,0.0,8.0,6.0,7.0,4.0
d93d8,2019-06-26,13,0.0,5.0,0.0,4.0,7.0,7.0,5.0
d93d8,2019-06-26,14,0.0,2.0,0.0,2.0,5.0,3.0,4.0
d93d8,2019-06-26,15,2.0,0.0,0.0,8.0,8.0,10.0,6.0
d93d8,2019-06-26,16,0.0,0.0,0.0,0.0,1.0,0.0,3.0
d93d8,2019-06-26,17,2.0,1.0,0.0,6.0,7.0,14.0,7.0
d93d8,2019-06-26,18,1.0,2.0,0.0,22.0,12.0,14.0,7.0
d93d8,2019-06-26,19,0.0,0.0,0.0,0.0,0.0,0.0,10.0
d93d8,2019-06-26,20,1.0,0.0,0.0,0.0,3.0,0.0,8.0
d93d8,2019-06-26,21,1.0,4.0,0.0,0.0,5.0,2.0,8.0
d93d8,2019-06-26,22,0.0,3.0,0.0,2.0,6.0,5.0,7.0
d93d8,2019-06-26,23,1.0,3.0,0.0,2.0,3.0,1.0,8.0
d93d8,2019-06-27,0,2.0,9.0,0.0,0.0,3.0,1.0,4.0
d93d8,2019-06-27,1,1.0,5.0,0.0,0.0,2.0,0.0,2.0
d93d8,2019-06-27,2,1.0,4.0,0.0,0.0,3.0,0.0,1.0
d93d8,2019-06-27,3,1.0,6.0,0.0,4.0,2.0,4.0,0.0
d93d8,2019-06-27,4,2.0,8.0,0.0,4.0,12.0,7.0,7.0
d93d8,2019-06-27,5,2.0,7.0,0.0,0.0,4.0,1.0,5.0
d93d8,2019-06-27,6,1.0,10.0,0.0,5.0,10.0,6.0,4.0
d93d8,2019-06-27,7,12.0,9.0,0.0,1.0,11.0,5.0,1.0
d93d8,2019-06-27,8,1.0,9.0,3.0,0.0,7.0,0.0,4.0
d93d8,2019-06-27,9,1.0,4.0,4.0,0.0,4.0,3.0,1.0
d93d8,2019-06-27,15,4.0,8.0,2.0,10.0,11.0,9.0,9.0
d93d8,2019-06-27,16,4.0,4.0,0.0,6.0,8.0,3.0,5.0
d93d8,2019-06-27,17,2.0,4.0,0.0,12.0,9.0,6.0,10.0
d93d8,2019-06-27,18,1.0,2.0,2.0,10.0,8.0,12.0,6.0
d93d8,2019-06-27,19,0.0,1.0,0.0,2.0,4.0,1.0,4.0
d93d8,2019-06-27,20,0.0,1.0,0.0,2.0,3.0,1.0,3.0
d93d8,2019-06-27,21,2.0,1.0,0.0,6.0,4.0,4.0,9.0
d93d8,2019-06-27,22,0.0,0.0,0.0,0.0,0.0,0.0,3.0
d93d8,2019-06-27,23,1.0,2.0,0.0,2.0,3.0,1.0,10.0
d93d8,2019-06-28,0,2.0,4.0,0.0,6.0,12.0,7.0,10.0
d93d8,2019-06-28,1,1.0,11.0,0.0,1.0,1.0,1.0,0.0
d93d8,2019-06-28,2,1.0,9.0,0.0,3.0,4.0,2.0,0.0
d93d8,2019-06-28,3,3.0,5.0,0.0,0.0,3.0,0.0,0.0
d93d8,2019-06-28,4,1.0,10.0,0.0,0.0,2.0,0.0,0.0
d93d8,2019-06-28,5,2.0,3.0,0.0,0.0,3.0,1.0,1.0
d93d8,2019-06-28,6,0.0,8.0,0.0,12.0,7.0,9.0,7.0
d93d8,2019-06-28,7,5.0,9.0,0.0,0.0,10.0,2.0,1.0
d93d8,2019-06-28,8,7.0,6.0,4.0,6.0,8.0,6.0,4.0
d93d8,2019-06-28,9,4.0,3.0,4.0,4.0,6.0,8.0,0.0
d93d8,2019-06-28,11,0.0,1.0,2.0,0.0,1.0,1.0,0.0
d93d8,2019-06-28,12,1.0,2.0,0.0,26.0,8.0,19.0,1.0
d93d8,2019-06-28,13,4.0,0.0,2.0,12.0,8.0,2.0,4.0
d93d8,2019-06-28,14,2.0,3.0,0.0,22.0,13.0,18.0,6.0
d93d8,2019-06-28,15,0.0,1.0,0.0,0.0,2.0,0.0,6.0
d93d8,2019-06-28,16,0.0,0.0,0.0,8.0,6.0,6.0,5.0
d93d8,2019-06-28,17,2.0,3.0,0.0,4.0,9.0,9.0,5.0
d93d8,2019-06-28,18,2.0,1.0,0.0,14.0,15.0,16.0,10.0
d93d8,2019-06-28,19,2.0,2.0,0.0,6.0,4.0,3.0,9.0
d93d8,2019-06-28,20,1.0,2.0,0.0,2.0,4.0,1.0,6.0
d93d8,2019-06-28,21,1.0,1.0,0.0,0.0,3.0,1.0,9.0
d93d8,2019-06-28,22,1.0,1.0,0.0,4.0,6.0,6.0,10.0
d93d8,2019-06-28,23,1.0,1.0,0.0,6.0,6.0,6.0,8.0
d93d8,2019-06-29,0,2.0,3.0,0.0,2.0,4.0,2.0,6.0
d93d8,2019-06-29,1,0.0,7.0,0.0,0.0,3.0,0.0,3.0
d93d8,2019-06-29,2,1.0,13.0,0.0,0.0,1.0,0.0,0.0
d93d8,2019-06-29,3,1.0,8.0,0.0,0.0,2.0,1.0,0.0
d93d8,2019-06-29,4,2.0,7.0,0.0,14.0,5.0,11.0,3.0
d93d8,2019-06-29,5,2.0,12.0,0.0,0.0,4.0,2.0,1.0
d93d8,2019-06-29,6,3.0,5.0,0.0,0.0,7.0,0.0,5.0
d93d8,2019-06-29,7,0.0,1.0,0.0,0.0,2.0,0.0,4.0
d93d8,2019-06-29,8,3.0,2.0,0.0,2.0,10.0,10.0,1.0
d93d8,2019-06-29,9,1.0,4.0,0.0,10.0,10.0,11.0,5.0
d93d8,2019-06-29,10,3.0,1.0,0.0,2.0,3.0,0.0,2.0
d93d8,2019-06-29,11,0.0,0.0,0.0,6.0,4.0,2.0,3.0
d93d8,2019-06-29,12,2.0,2.0,0.0,14.0,11.0,10.0,7.0
d93d8,2019-06-29,13,4.0,2.0,0.0,6.0,8.0,9.0,6.0
d93d8,2019-06-29,14,2.0,0.0,0.0,4.0,5.0,6.0,5.0
d93d8,2019-06-29,15,3.0,0.0,0.0,0.0,5.0,3.0,6.0
d93d8,2019-06-29,16,1.0,1.0,0.0,10.0,7.0,12.0,5.0
d93d8,2019-06-29,17,1.0,0.0,0.0,2.0,5.0,1.0,7.0
d93d8,2019-06-29,18,2.0,0.0,0.0,18.0,10.0,21.0,5.0
d93d8,2019-06-29,19,0.0,1.0,0.0,2.0,2.0,0.0,2.0
d93d8,2019-06-29,20,1.0,1.0,0.0,10.0,4.0,2.0,7.0
d93d8,2019-06-29,21,0.0,0.0,0.0,0.0,0.0,0.0,2.0
d93d8,2019-06-29,22,2.0,2.0,0.0,2.0,4.0,4.0,9.0
d93d8,2019-06-29,23,0.0,3.0,0.0,4.0,4.0,5.0,6.0
d93d8,2019-06-30,0,3.0,9.0,0.0,2.0,5.0,1.0,12.0
d93d8,2019-06-30,1,2.0,5.0,0.0,0.0,2.0,0.0,0.0
d93d8,2019-06-30,2,1.0,8.0,0.0,4.0,5.0,12.0,3.0
d93d8,2019-06-30,3,0.0,9.0,0.0,0.0,1.0,0.0,1.0
d93d8,2019-06-30,4,1.0,8.0,0.0,0.0,1.0,0.0,0.0
d93d8,2019-06-30,5,1.0,10.0,0.0,8.0,8.0,6.0,4.0
d93d8,2019-06-30,6,7.0,7.0,0.0,0.0,8.0,8.0,6.0
d93d8,2019-06-30,7,2.0,5.0,0.0,6.0,4.0,17.0,0.0
d93d8,2019-06-30,8,2.0,10.0,0.0,10.0,15.0,8.0,9.0
d93d8,2019-06-30,9,5.0,4.0,0.0,4.0,17.0,15.0,9.0
d93d8,2019-06-30,10,5.0,9.0,0.0,6.0,22.0,6.0,0.0
d93d8,2019-06-30,11,2.0,9.0,0.0,0.0,11.0,1.0,6.0
d93d8,2019-06-30,12,0.0,1.0,2.0,0.0,1.0,0.0,1.0
d93d8,2019-06-30,16,1.0,5.0,2.0,0.0,5.0,4.0,4.0
d93d8,2019-06-30,17,1.0,0.0,0.0,10.0,4.0,9.0,5.0
d93d8,2019-06-30,18,4.0,1.0,0.0,0.0,5.0,2.0,4.0
d93d8,2019-06-30,19,1.0,0.0,0.0,6.0,5.0,5.0,4.0
d93d8,2019-06-30,20,1.0,0.0,0.0,2.0,2.0,3.0,5.0
d93d8,2019-06-30,21,3.0,3.0,0.0,0.0,4.0,2.0,10.0
d93d8,2019-06-30,22,0.0,6.0,0.0,0.0,4.0,2.0,8.0
d93d8,2019-06-30,23,2.0,0.0,0.0,2.0,7.0,5.0,8.0
